Index	Moves	Version	MoveID	CanUseMove	Type	Quality	Category	Power	Accuracy	PP	Priority	HitMin	HitMax	Inflict	InflictPercent	RawInflictCount	TurnMin	TurnMax	CritStage	Flinch	EffectSequence	Recoil	RawHealing	RawTarget	Stat1	Stat2	Stat3	Stat1Stage	Stat2Stage	Stat3Stage	Stat1Percent	Stat2Percent	Stat3Percent	GigantamaxPower	Flag_MakesContact	Flag_Charge	Flag_Recharge	Flag_Protect	Flag_Reflectable	Flag_Snatch	Flag_Mirror	Flag_Punch	Flag_Sound	Flag_Gravity	Flag_Defrost	Flag_DistanceTriple	Flag_Heal	Flag_IgnoreSubstitute	Flag_FailSkyBattle	Flag_AnimateAlly	Flag_Dance	Flag_Metronome	InflictCount	Healing	Target
732	闪闪雷光	5	732	False	12	0	2	1	101	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
733	活活气泡	5	733	False	10	8	2	60	100	20	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False	None	None	AnyExceptSelf
734	麻麻电击	5	734	False	12	4	2	60	100	20	0	0	0	1	100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	Permanent	None	AnyExceptSelf
735	熊熊火爆	5	735	False	9	4	1	60	100	20	0	0	0	4	100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False	False	Permanent	None	AnyExceptSelf
736	哗哗气场	5	736	False	13	0	2	80	95	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
737	坏坏领域	5	737	False	16	0	2	80	95	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
738	茁茁轰炸	5	738	False	11	4	1	100	90	10	0	0	0	18	100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	Permanent	None	AnyExceptSelf
739	冰冰霜冻	5	739	False	14	0	2	100	90	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
740	亮亮风暴	5	740	False	17	0	2	120	85	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
741	砰砰击破	5	741	False	0	0	1	1	101	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
742	钢拳双击	5	742	True	8	0	1	60	100	5	0	2	2	0	0	0	0	0	0	30	44	0	0	0	0	0	0	0	0	0	0	0	0	140	True	False	False	True	False	False	True	True	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
743	极巨防壁	5	743	True	0	13	0	0	101	10	4	0	0	0	0	0	0	0	0	0	111	0	0	7	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Self
744	极巨炮	5	744	True	15	0	2	100	100	5	0	0	0	0	0	0	0	0	0	0	420	0	0	0	0	0	0	0	0	0	0	0	0	140	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
745	狙击	5	745	True	10	0	2	80	100	15	0	0	0	0	0	0	0	0	1	0	421	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
746	紧咬不放	5	746	True	16	0	1	80	100	10	0	0	0	0	0	0	0	0	0	0	422	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
747	大快朵颐	5	747	True	0	2	0	0	101	10	0	0	0	0	0	0	0	0	0	0	423	0	0	7	2	0	0	2	0	0	100	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	None	None	Self
748	背水一战	5	748	True	1	2	0	0	101	5	0	0	0	0	0	0	0	0	0	0	424	0	0	7	8	0	0	1	0	0	100	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	None	None	Self
749	沥青射击	5	749	True	5	5	0	0	100	15	0	0	0	42	100	1	0	0	0	0	425	0	0	0	5	0	0	255	0	0	100	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	True	Permanent	None	AnyExceptSelf
750	魔法粉	5	750	True	13	13	0	0	100	20	0	0	0	0	0	0	0	0	0	0	426	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	True	False	True	None	None	AnyExceptSelf
751	龙箭	5	751	True	15	0	1	50	100	10	0	2	2	0	0	0	0	0	0	0	427	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
752	茶会	5	752	True	0	13	0	0	101	10	0	0	0	0	0	0	0	0	0	0	428	0	0	8	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	None	None	All
753	蛸固	5	753	True	1	13	0	0	100	15	0	0	0	0	0	0	0	0	0	0	429	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
754	电喙	5	754	True	12	0	1	85	100	10	0	0	0	0	0	0	0	0	0	0	430	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
755	鳃咬	5	755	True	10	0	1	85	100	10	0	0	0	0	0	0	0	0	0	0	430	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
756	换场	5	756	True	0	13	0	0	100	10	0	0	0	0	0	0	0	0	0	0	431	0	0	10	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	SideAll
757	极巨火爆	5	757	True	9	0	1	100	101	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Opponent
758	极巨虫蛊	5	758	True	6	0	1	10	101	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Opponent
759	极巨闪电	5	759	True	12	0	1	10	101	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Opponent
760	极巨攻击	5	760	True	0	0	1	10	101	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Opponent
761	极巨拳斗	5	761	True	1	0	1	10	101	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Opponent
762	极巨幽魂	5	762	True	7	0	1	10	101	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Opponent
763	极巨寒冰	5	763	True	14	0	1	10	101	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Opponent
764	极巨酸毒	5	764	True	3	0	1	10	101	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Opponent
765	极巨水流	5	765	True	10	0	1	10	101	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Opponent
766	极巨飞冲	5	766	True	2	0	1	10	101	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Opponent
767	极巨妖精	5	767	True	17	0	1	10	101	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Opponent
768	极巨龙骑	5	768	True	15	0	1	10	101	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Opponent
769	极巨超能	5	769	True	13	0	1	10	101	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Opponent
770	极巨岩石	5	770	True	5	0	1	10	101	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Opponent
771	极巨大地	5	771	True	4	0	1	10	101	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Opponent
772	极巨恶霸	5	772	True	16	0	1	10	101	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Opponent
773	极巨草原	5	773	True	11	0	1	10	101	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Opponent
774	极巨钢铁	5	774	True	8	0	1	10	101	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Opponent
775	魂舞烈音爆	5	775	True	15	2	0	0	100	5	0	0	0	0	0	0	0	0	0	0	432	0	223	7	8	0	0	1	0	0	100	0	0	0	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	True	False	None	223	Self
776	扑击	5	776	True	1	0	1	80	100	10	0	0	0	0	0	0	0	0	0	0	433	0	0	0	0	0	0	0	0	0	0	0	0	90	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
777	装饰	5	777	True	17	2	0	0	101	15	0	0	0	0	0	0	0	0	0	0	434	0	0	0	1	3	0	2	2	0	100	100	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	None	None	AnyExceptSelf
778	鼓击	5	778	True	11	6	1	80	100	10	0	0	0	0	0	0	0	0	0	0	70	0	0	0	5	0	0	255	0	0	100	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
779	捕兽夹	5	779	True	11	4	1	35	100	15	0	0	0	8	100	4	5	6	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	90	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	TurnCountNoSwitch	None	AnyExceptSelf
780	火焰球	5	780	True	9	4	1	120	90	5	0	0	0	4	10	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	140	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False	False	Permanent	None	AnyExceptSelf
781	巨兽斩	5	781	True	8	0	1	100	100	5	0	0	0	0	0	0	0	0	0	0	435	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
782	巨兽弹	5	782	True	8	0	1	100	100	5	0	0	0	0	0	0	0	0	0	0	435	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
783	气场轮	5	783	True	12	7	1	110	100	10	0	0	0	0	0	0	0	0	0	0	436	0	0	0	5	0	0	1	0	0	100	0	0	140	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
784	广域破坏	5	784	True	15	6	1	60	100	15	0	0	0	0	0	0	0	0	0	0	395	0	0	5	1	0	0	255	0	0	100	0	0	110	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AllAdjacentOpponents
785	木枝突刺	5	785	True	11	0	1	40	100	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
786	破音	5	786	True	12	0	2	80	100	10	0	0	0	0	0	0	0	0	0	0	438	0	0	5	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	True	False	False	False	False	True	False	False	False	False	None	None	AllAdjacentOpponents
787	苹果酸	5	787	True	11	6	2	80	100	10	0	0	0	0	0	0	0	0	0	0	439	0	0	0	4	0	0	255	0	0	100	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
788	万有引力	5	788	True	11	6	1	80	100	10	0	0	0	0	0	0	0	0	0	0	396	0	0	0	2	0	0	255	0	0	100	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
789	灵魂冲击	5	789	True	17	6	1	75	100	15	0	0	0	0	0	0	0	0	0	0	71	0	0	0	3	0	0	255	0	0	100	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
790	神奇蒸汽	5	790	True	17	4	2	90	95	10	0	0	0	6	20	2	2	5	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	TurnCountSwitch	None	AnyExceptSelf
791	生命水滴	5	791	True	10	3	0	0	101	10	0	0	0	0	0	0	0	0	0	0	440	0	25	6	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	True	True	False	False	False	False	None	25	AllAllies
792	拦堵	5	792	True	16	13	0	0	100	10	4	0	0	0	0	0	0	0	0	0	441	0	0	7	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Self
793	假跪真撞	5	793	True	16	0	1	80	101	10	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
794	流星突击	5	794	True	1	0	1	150	100	5	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	100	False	False	True	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
795	无极光束	5	795	True	15	0	2	160	90	5	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	150	False	False	True	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
796	铁蹄光线	5	796	True	8	0	2	140	95	5	0	0	0	0	0	0	0	0	0	0	419	0	0	0	0	0	0	0	0	0	0	0	0	140	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
797	广域战力	5	797	True	13	0	2	80	100	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
798	铁滚轮	5	798	True	8	0	1	130	100	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
799	鳞射	5	799	True	15	0	1	25	90	20	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
800	流星光束	5	800	True	5	0	2	120	90	10	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
801	臂贝武器	5	801	True	3	4	2	90	100	10	0	0	0	5	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	Permanent	None	AnyExceptSelf
802	薄雾炸裂	5	802	True	17	0	2	100	100	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AllAdjacent
803	青草滑梯	5	803	True	11	0	1	70	100	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
804	电力上升	5	804	True	12	0	2	70	100	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
805	大地波动	5	805	True	0	0	2	50	100	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
806	爬击	5	806	True	6	6	1	70	90	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	255	0	0	100	0	0	120	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
807	妒火	5	807	True	9	4	2	70	100	5	0	0	0	4	100	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	120	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	Permanent	None	AllAdjacentOpponents
808	泄愤	5	808	True	16	0	1	75	100	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
809	灵骚	5	809	True	7	0	1	110	90	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
810	腐蚀气体	5	810	True	3	13	0	0	100	40	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	True	False	True	None	None	AllAdjacent
811	指导	5	811	True	1	2	0	0	101	10	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	2	0	1	1	0	100	100	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	True	None	None	AllAllies
812	快速折返	5	812	True	10	0	1	60	100	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
813	三旋击	5	813	True	14	0	1	20	90	10	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
814	双翼	5	814	True	2	0	1	40	90	10	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
815	热沙大地	5	815	True	4	4	2	70	100	10	0	0	0	4	30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False	True	Permanent	None	AnyExceptSelf
816	丛林治疗	5	816	True	11	13	0	0	101	10	0	0	0	0	0	0	0	0	0	0	0	0	25	6	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	True	False	False	None	25	AllAllies
817	暗冥强击	5	817	True	16	0	1	80	100	5	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	True	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
818	水流连打	5	818	True	10	0	1	25	100	5	0	3	3	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	True	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
819	雷电囚笼	5	819	True	12	4	2	80	90	15	0	0	0	8	100	4	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	TurnCountNoSwitch	None	AnyExceptSelf
820	巨龙威能	5	820	True	15	0	2	150	100	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	150	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AllAdjacentOpponents
821	冰冷视线	5	821	True	13	4	2	90	100	10	0	0	0	3	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	Permanent	None	AnyExceptSelf
822	怒火中烧	5	822	True	16	0	2	90	100	10	0	0	0	0	0	0	0	0	0	20	0	0	0	5	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AllAdjacentOpponents
823	雷鸣蹴击	5	823	True	1	6	1	90	100	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	255	0	0	100	0	0	90	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
